Fold,Model,Model_ZH,Method,Method_ZH,True_Label_Name,True_Label_ZH,Score_High,Score_Low,Score_Medium
1,Decision Tree,决策树,NoSampling,不采样,Medium,中质量,0.0,0.0,1.0
1,Decision Tree,决策树,NoSampling,不采样,Medium,中质量,0.0,1.0,0.0
1,Decision Tree,决策树,NoSampling,不采样,Medium,中质量,0.0,0.0,1.0
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.89,0.11
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.04,0.08,0.88
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.05,0.1,0.85
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.58,0.42
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.93,0.07
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.97,0.03
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.02,0.14,0.84
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.85,0.15
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.03,0.12,0.85
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.88,0.12
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.08,0.91
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.89,0.11
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.85,0.15
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.83,0.17
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.02,0.13,0.85
1,Random Forest,随机森林,NoSampling,不采样,High,高质量,0.4,0.03,0.57
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.03,0.04,0.93
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.12,0.22,0.66
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.79,0.21
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.01,0.65,0.34
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.04,0.09,0.87
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.7,0.3
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.96,0.04
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.0,0.31,0.69
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.89,0.11
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.14,0.1,0.76
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.02,0.28,0.7
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.0,0.14,0.86
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.86,0.14
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.65,0.35
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.85,0.15
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.01,0.54,0.45
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.21,0.78
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.97,0.03
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.13,0.15,0.72
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.81,0.19
1,Random Forest,随机森林,NoSampling,不采样,High,高质量,0.31,0.05,0.64
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.04,0.18,0.78
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.14,0.85
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.11,0.21,0.68
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.0,0.64,0.36
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.33,0.66
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.42,0.57
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.47,0.52
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.64,0.36
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.61,0.39
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.01,0.5,0.49
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.25,0.74
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.0,0.22,0.78
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.12,0.15,0.73
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.84,0.16
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.0,0.07,0.93
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.9,0.1
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.07,0.07,0.86
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.0,0.36,0.64
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.06,0.12,0.82
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.22,0.77
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.92,0.08
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.01,0.82,0.17
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.01,0.63,0.36
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.02,0.49,0.49
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.92,0.08
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.0,0.28,0.72
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.0,0.12,0.88
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.92,0.08
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.06,0.02,0.92
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.03,0.45,0.52
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.91,0.09
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.04,0.23,0.73
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.9,0.1
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.02,0.19,0.79
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.0,0.33,0.67
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.02,0.22,0.76
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.96,0.04
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.02,0.07,0.91
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.75,0.25
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.73,0.27
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.1,0.07,0.83
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.1,0.02,0.88
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.82,0.18
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.02,0.56,0.42
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.02,0.06,0.92
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.77,0.23
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.03,0.96
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.02,0.77,0.21
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.93,0.07
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.07,0.08,0.85
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.67,0.33
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.49,0.5
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.78,0.22
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.91,0.09
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.87,0.13
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.64,0.36
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.28,0.71
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.02,0.63,0.35
1,Random Forest,随机森林,NoSampling,不采样,High,高质量,0.24,0.06,0.7
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.03,0.6,0.37
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.87,0.13
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.17,0.82
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.97,0.03
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.04,0.33,0.63
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.0,0.38,0.62
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.37,0.62
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.08,0.08,0.84
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.3,0.69
1,Random Forest,随机森林,NoSampling,不采样,High,高质量,0.21,0.02,0.77
1,Random Forest,随机森林,NoSampling,不采样,High,高质量,0.05,0.08,0.87
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.01,0.76,0.23
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.66,0.34
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.72,0.28
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.84,0.16
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.76,0.24
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.01,0.62,0.37
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.96,0.04
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.96,0.04
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.7,0.3
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.11,0.09,0.8
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.03,0.23,0.74
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.02,0.32,0.66
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.4,0.59
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.03,0.27,0.7
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.0,0.18,0.82
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.02,0.29,0.69
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.03,0.21,0.76
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.02,0.11,0.87
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.02,0.58,0.4
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.89,0.11
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.74,0.26
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.1,0.3,0.6
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.06,0.19,0.75
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.83,0.17
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.55,0.45
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.94,0.06
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.57,0.43
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.0,0.2,0.8
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.87,0.13
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.22,0.77
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.05,0.53,0.42
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.33,0.66
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.05,0.22,0.73
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.03,0.41,0.56
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.05,0.27,0.68
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.81,0.19
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.0,0.51,0.49
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.83,0.17
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.87,0.13
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.63,0.37
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.0,0.27,0.73
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.04,0.1,0.86
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.03,0.14,0.83
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.71,0.29
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.76,0.24
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.06,0.12,0.82
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.0,0.37,0.63
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.88,0.12
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.01,0.47,0.52
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.0,0.69,0.31
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.54,0.46
1,Random Forest,随机森林,NoSampling,不采样,High,高质量,0.16,0.05,0.79
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.01,0.69,0.3
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.02,0.68,0.3
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,1.0,0.0
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.82,0.18
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.02,0.2,0.78
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.22,0.77
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.55,0.45
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.82,0.18
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.29,0.71
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.79,0.21
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.3,0.69
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.02,0.35,0.63
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.01,0.46,0.53
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.03,0.18,0.79
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.0,0.5,0.5
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.02,0.03,0.95
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.08,0.18,0.74
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.86,0.14
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.03,0.52,0.45
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.0,0.21,0.79
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.57,0.43
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.01,0.78,0.21
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.0,0.49,0.51
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.0,0.29,0.71
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.02,0.62,0.36
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.43,0.56
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.92,0.08
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.01,0.64,0.35
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.07,0.11,0.82
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.58,0.42
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.12,0.87
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.71,0.29
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.89,0.11
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.0,0.16,0.84
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.12,0.87
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.02,0.17,0.81
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.02,0.29,0.69
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.88,0.12
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.07,0.1,0.83
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.53,0.47
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.01,0.63,0.36
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.93,0.07
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.02,0.67,0.31
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.94,0.06
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.01,0.73,0.26
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.56,0.44
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.86,0.14
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.17,0.02,0.81
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.92,0.08
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.01,0.57,0.42
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.13,0.11,0.76
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.98,0.02
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.0,0.15,0.85
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.03,0.28,0.69
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.02,0.45,0.53
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.01,0.76,0.23
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.98,0.02
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.04,0.14,0.82
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.94,0.06
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.92,0.08
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.18,0.06,0.76
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.88,0.12
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.02,0.29,0.69
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.03,0.48,0.49
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.02,0.42,0.56
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.98,0.02
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.1,0.89
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.02,0.27,0.71
1,Random Forest,随机森林,NoSampling,不采样,High,高质量,0.1,0.03,0.87
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.28,0.71
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.96,0.04
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.91,0.09
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.04,0.35,0.61
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.83,0.17
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.33,0.66
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.62,0.38
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.8,0.2
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.04,0.27,0.69
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.1,0.14,0.76
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.76,0.24
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.61,0.39
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.78,0.22
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.4,0.6
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.3,0.69
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.0,0.44,0.56
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.01,0.34,0.65
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.14,0.06,0.8
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.92,0.08
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.01,0.66,0.33
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.82,0.18
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.95,0.05
1,Random Forest,随机森林,NoSampling,不采样,Medium,中质量,0.03,0.37,0.6
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.96,0.04
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.91,0.09
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.96,0.04
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.49,0.51
1,Random Forest,随机森林,NoSampling,不采样,Low,低质量,0.0,0.95,0.05
